2.22E-02	1.11E-03
2.22E-02	2.22E-03
2.22E-02	3.33E-03
2.22E-02	4.44E-03
2.22E-02	5.56E-03
2.22E-02	6.67E-03
2.22E-02	7.78E-03
2.22E-02	8.89E-03
2.22E-02	1.00E-02
2.32E-02	0.00E+00
2.32E-02	1.11E-03
2.32E-02	2.22E-03
2.32E-02	3.33E-03
2.32E-02	4.44E-03
2.32E-02	5.56E-03
2.32E-02	6.67E-03
2.32E-02	7.78E-03
2.32E-02	8.89E-03
2.32E-02	1.00E-02
2.42E-02	0.00E+00
2.42E-02	1.11E-03
2.42E-02	2.22E-03
2.42E-02	3.33E-03
2.42E-02	4.44E-03
2.42E-02	5.56E-03
2.42E-02	6.67E-03
2.42E-02	7.78E-03
2.42E-02	8.89E-03
2.42E-02	1.00E-02
2.53E-02	0.00E+00
2.53E-02	1.11E-03
2.53E-02	2.22E-03
2.53E-02	3.33E-03
2.53E-02	4.44E-03
2.53E-02	5.56E-03
2.53E-02	6.67E-03
2.53E-02	7.78E-03
2.53E-02	8.89E-03
2.53E-02	1.00E-02
2.63E-02	0.00E+00
2.63E-02	1.11E-03
2.63E-02	2.22E-03
2.63E-02	3.33E-03
2.63E-02	4.44E-03
2.63E-02	5.56E-03
2.63E-02	6.67E-03
2.63E-02	7.78E-03
2.63E-02	8.89E-03
2.63E-02	1.00E-02
2.73E-02	0.00E+00
2.73E-02	1.11E-03
2.73E-02	2.22E-03
2.73E-02	3.33E-03
2.73E-02	4.44E-03
2.73E-02	5.56E-03
2.73E-02	6.67E-03
2.73E-02	7.78E-03
2.73E-02	8.89E-03
2.73E-02	1.00E-02
2.83E-02	0.00E+00
2.83E-02	1.11E-03
2.83E-02	2.22E-03
2.83E-02	3.33E-03
2.83E-02	4.44E-03
2.83E-02	5.56E-03
2.83E-02	6.67E-03
2.83E-02	7.78E-03
2.83E-02	8.89E-03
2.83E-02	1.00E-02
2.93E-02	0.00E+00
2.93E-02	1.11E-03
2.93E-02	2.22E-03
2.93E-02	3.33E-03
2.93E-02	4.44E-03
2.93E-02	5.56E-03
2.93E-02	6.67E-03
2.93E-02	7.78E-03
2.93E-02	8.89E-03
2.93E-02	1.00E-02
3.03E-02	0.00E+00
3.03E-02	1.11E-03
3.03E-02	2.22E-03
3.03E-02	3.33E-03
3.03E-02	4.44E-03
3.03E-02	5.56E-03
3.03E-02	6.67E-03
3.03E-02	7.78E-03
3.03E-02	8.89E-03
3.03E-02	1.00E-02
3.13E-02	0.00E+00
3.13E-02	1.11E-03
3.13E-02	2.22E-03
3.13E-02	3.33E-03
3.13E-02	4.44E-03
3.13E-02	5.56E-03
3.13E-02	6.67E-03
3.13E-02	7.78E-03
3.13E-02	8.89E-03
3.13E-02	1.00E-02
3.23E-02	0.00E+00
3.23E-02	1.11E-03
3.23E-02	2.22E-03
3.23E-02	3.33E-03
3.23E-02	4.44E-03
3.23E-02	5.56E-03
3.23E-02	6.67E-03
3.23E-02	7.78E-03
3.23E-02	8.89E-03
3.23E-02	1.00E-02
3.33E-02	0.00E+00
3.33E-02	1.11E-03
3.33E-02	2.22E-03
3.33E-02	3.33E-03
3.33E-02	4.44E-03
3.33E-02	5.56E-03
3.33E-02	6.67E-03
3.33E-02	7.78E-03
3.33E-02	8.89E-03
3.33E-02	1.00E-02
3.43E-02	0.00E+00
3.43E-02	1.11E-03
3.43E-02	2.22E-03
3.43E-02	3.33E-03
3.43E-02	4.44E-03
3.43E-02	5.56E-03
3.43E-02	6.67E-03
3.43E-02	7.78E-03
3.43E-02	8.89E-03
3.43E-02	1.00E-02
3.54E-02	0.00E+00
3.54E-02	1.11E-03
3.54E-02	2.22E-03
3.54E-02	3.33E-03
3.54E-02	4.44E-03
3.54E-02	5.56E-03
3.54E-02	6.67E-03
3.54E-02	7.78E-03
3.54E-02	8.89E-03
3.54E-02	1.00E-02
3.64E-02	0.00E+00
3.64E-02	1.11E-03
3.64E-02	2.22E-03
3.64E-02	3.33E-03
3.64E-02	4.44E-03
3.64E-02	5.56E-03
3.64E-02	6.67E-03
3.64E-02	7.78E-03
3.64E-02	8.89E-03
3.64E-02	1.00E-02
3.74E-02	0.00E+00
3.74E-02	1.11E-03
3.74E-02	2.22E-03
3.74E-02	3.33E-03
3.74E-02	4.44E-03
3.74E-02	5.56E-03
3.74E-02	6.67E-03
3.74E-02	7.78E-03
3.74E-02	8.89E-03
3.74E-02	1.00E-02
3.84E-02	0.00E+00
3.84E-02	1.11E-03
3.84E-02	2.22E-03
3.84E-02	3.33E-03
3.84E-02	4.44E-03
3.84E-02	5.56E-03
3.84E-02	6.67E-03
3.84E-02	7.78E-03
3.84E-02	8.89E-03
3.84E-02	1.00E-02
3.94E-02	0.00E+00
3.94E-02	1.11E-03
3.94E-02	2.22E-03
3.94E-02	3.33E-03
3.94E-02	4.44E-03
3.94E-02	5.56E-03
3.94E-02	6.67E-03
3.94E-02	7.78E-03
3.94E-02	8.89E-03
3.94E-02	1.00E-02
4.04E-02	0.00E+00
4.04E-02	1.11E-03
4.04E-02	2.22E-03
4.04E-02	3.33E-03
4.04E-02	4.44E-03
4.04E-02	5.56E-03
4.04E-02	6.67E-03
4.04E-02	7.78E-03
4.04E-02	8.89E-03
4.04E-02	1.00E-02
4.14E-02	0.00E+00
4.14E-02	1.11E-03
4.14E-02	2.22E-03
4.14E-02	3.33E-03
4.14E-02	4.44E-03
4.14E-02	5.56E-03
4.14E-02	6.67E-03
4.14E-02	7.78E-03
4.14E-02	8.89E-03
4.14E-02	1.00E-02
4.24E-02	0.00E+00
4.24E-02	1.11E-03
4.24E-02	2.22E-03
4.24E-02	3.33E-03
4.24E-02	4.44E-03
4.24E-02	5.56E-03
4.24E-02	6.67E-03
4.24E-02	7.78E-03
4.24E-02	8.89E-03
4.24E-02	1.00E-02
4.34E-02	0.00E+00
4.34E-02	1.11E-03
4.34E-02	2.22E-03
4.34E-02	3.33E-03
4.34E-02	4.44E-03
4.34E-02	5.56E-03
4.34E-02	6.67E-03
4.34E-02	7.78E-03
4.34E-02	8.89E-03
4.34E-02	1.00E-02
4.44E-02	0.00E+00
4.44E-02	1.11E-03
4.44E-02	2.22E-03
4.44E-02	3.33E-03
4.44E-02	4.44E-03
4.44E-02	5.56E-03
4.44E-02	6.67E-03
4.44E-02	7.78E-03
4.44E-02	8.89E-03
4.44E-02	1.00E-02
4.55E-02	0.00E+00
4.55E-02	1.11E-03
4.55E-02	2.22E-03
4.55E-02	3.33E-03
4.55E-02	4.44E-03
4.55E-02	5.56E-03
4.55E-02	6.67E-03
4.55E-02	7.78E-03
4.55E-02	8.89E-03
4.55E-02	1.00E-02
4.65E-02	0.00E+00
4.65E-02	1.11E-03
4.65E-02	2.22E-03
4.65E-02	3.33E-03
4.65E-02	4.44E-03
4.65E-02	5.56E-03
4.65E-02	6.67E-03
4.65E-02	7.78E-03
4.65E-02	8.89E-03
4.65E-02	1.00E-02
4.75E-02	0.00E+00
4.75E-02	1.11E-03
4.75E-02	2.22E-03
4.75E-02	3.33E-03
4.75E-02	4.44E-03
4.75E-02	5.56E-03
4.75E-02	6.67E-03
4.75E-02	7.78E-03
4.75E-02	8.89E-03
4.75E-02	1.00E-02
4.85E-02	0.00E+00
4.85E-02	1.11E-03
4.85E-02	2.22E-03
4.85E-02	3.33E-03
4.85E-02	4.44E-03
4.85E-02	5.56E-03
4.85E-02	6.67E-03
4.85E-02	7.78E-03
4.85E-02	8.89E-03
4.85E-02	1.00E-02
4.95E-02	0.00E+00
4.95E-02	1.11E-03
4.95E-02	2.22E-03
4.95E-02	3.33E-03
4.95E-02	4.44E-03
4.95E-02	5.56E-03
4.95E-02	6.67E-03
4.95E-02	7.78E-03
4.95E-02	8.89E-03
4.95E-02	1.00E-02
5.05E-02	0.00E+00
5.05E-02	1.11E-03
5.05E-02	2.22E-03
5.05E-02	3.33E-03
5.05E-02	4.44E-03
5.05E-02	5.56E-03
5.05E-02	6.67E-03
5.05E-02	7.78E-03
5.05E-02	8.89E-03
5.05E-02	1.00E-02
5.15E-02	0.00E+00
5.15E-02	1.11E-03
5.15E-02	2.22E-03
5.15E-02	3.33E-03
5.15E-02	4.44E-03
5.15E-02	5.56E-03
5.15E-02	6.67E-03
5.15E-02	7.78E-03
5.15E-02	8.89E-03
5.15E-02	1.00E-02
5.25E-02	0.00E+00
5.25E-02	1.11E-03
5.25E-02	2.22E-03
5.25E-02	3.33E-03
5.25E-02	4.44E-03
5.25E-02	5.56E-03
5.25E-02	6.67E-03
5.25E-02	7.78E-03
5.25E-02	8.89E-03
5.25E-02	1.00E-02
5.35E-02	0.00E+00
5.35E-02	1.11E-03
5.35E-02	2.22E-03
5.35E-02	3.33E-03
5.35E-02	4.44E-03
5.35E-02	5.56E-03
5.35E-02	6.67E-03
5.35E-02	7.78E-03
5.35E-02	8.89E-03
5.35E-02	1.00E-02
5.45E-02	0.00E+00
5.45E-02	1.11E-03
5.45E-02	2.22E-03
5.45E-02	3.33E-03
5.45E-02	4.44E-03
5.45E-02	5.56E-03
5.45E-02	6.67E-03
5.45E-02	7.78E-03
5.45E-02	8.89E-03
5.45E-02	1.00E-02
5.56E-02	0.00E+00
5.56E-02	1.11E-03
5.56E-02	2.22E-03
5.56E-02	3.33E-03
5.56E-02	4.44E-03
5.56E-02	5.56E-03
5.56E-02	6.67E-03
5.56E-02	7.78E-03
5.56E-02	8.89E-03
5.56E-02	1.00E-02
5.66E-02	0.00E+00
5.66E-02	1.11E-03
5.66E-02	2.22E-03
5.66E-02	3.33E-03
5.66E-02	4.44E-03
5.66E-02	5.56E-03
5.66E-02	6.67E-03
5.66E-02	7.78E-03
5.66E-02	8.89E-03
5.66E-02	1.00E-02
5.76E-02	0.00E+00
5.76E-02	1.11E-03
5.76E-02	2.22E-03
5.76E-02	3.33E-03
5.76E-02	4.44E-03
5.76E-02	5.56E-03
5.76E-02	6.67E-03
5.76E-02	7.78E-03
5.76E-02	8.89E-03
5.76E-02	1.00E-02
5.86E-02	0.00E+00
5.86E-02	1.11E-03
5.86E-02	2.22E-03
5.86E-02	3.33E-03
5.86E-02	4.44E-03
5.86E-02	5.56E-03
5.86E-02	6.67E-03
5.86E-02	7.78E-03
5.86E-02	8.89E-03
5.86E-02	1.00E-02
5.96E-02	0.00E+00
5.96E-02	1.11E-03
5.96E-02	2.22E-03
5.96E-02	3.33E-03
5.96E-02	4.44E-03
5.96E-02	5.56E-03
5.96E-02	6.67E-03
5.96E-02	7.78E-03
5.96E-02	8.89E-03
5.96E-02	1.00E-02
6.06E-02	0.00E+00
6.06E-02	1.11E-03
6.06E-02	2.22E-03
6.06E-02	3.33E-03
6.06E-02	4.44E-03
6.06E-02	5.56E-03
6.06E-02	6.67E-03
6.06E-02	7.78E-03
6.06E-02	8.89E-03
6.06E-02	1.00E-02
6.16E-02	0.00E+00
6.16E-02	1.11E-03
6.16E-02	2.22E-03
6.16E-02	3.33E-03
6.16E-02	4.44E-03
6.16E-02	5.56E-03
6.16E-02	6.67E-03
6.16E-02	7.78E-03
6.16E-02	8.89E-03
6.16E-02	1.00E-02
6.26E-02	0.00E+00
6.26E-02	1.11E-03
6.26E-02	2.22E-03
6.26E-02	3.33E-03
6.26E-02	4.44E-03
6.26E-02	5.56E-03
6.26E-02	6.67E-03
6.26E-02	7.78E-03
6.26E-02	8.89E-03
6.26E-02	1.00E-02
6.36E-02	0.00E+00
6.36E-02	1.11E-03
6.36E-02	2.22E-03
6.36E-02	3.33E-03
6.36E-02	4.44E-03
6.36E-02	5.56E-03
6.36E-02	6.67E-03
6.36E-02	7.78E-03
6.36E-02	8.89E-03
6.36E-02	1.00E-02
6.46E-02	0.00E+00
6.46E-02	1.11E-03
6.46E-02	2.22E-03
6.46E-02	3.33E-03
6.46E-02	4.44E-03
6.46E-02	5.56E-03
6.46E-02	6.67E-03
6.46E-02	7.78E-03
6.46E-02	8.89E-03
6.46E-02	1.00E-02
6.57E-02	0.00E+00
6.57E-02	1.11E-03
6.57E-02	2.22E-03
6.57E-02	3.33E-03
6.57E-02	4.44E-03
6.57E-02	5.56E-03
6.57E-02	6.67E-03
6.57E-02	7.78E-03
6.57E-02	8.89E-03
6.57E-02	1.00E-02
6.67E-02	0.00E+00
6.67E-02	1.11E-03
6.67E-02	2.22E-03
6.67E-02	3.33E-03
6.67E-02	4.44E-03
6.67E-02	5.56E-03
6.67E-02	6.67E-03
6.67E-02	7.78E-03
6.67E-02	8.89E-03
6.67E-02	1.00E-02
6.77E-02	0.00E+00
6.77E-02	1.11E-03
6.77E-02	2.22E-03
6.77E-02	3.33E-03
6.77E-02	4.44E-03
6.77E-02	5.56E-03
6.77E-02	6.67E-03
6.77E-02	7.78E-03
6.77E-02	8.89E-03
6.77E-02	1.00E-02
6.87E-02	0.00E+00
6.87E-02	1.11E-03
6.87E-02	2.22E-03
6.87E-02	3.33E-03
6.87E-02	4.44E-03
6.87E-02	5.56E-03
6.87E-02	6.67E-03
6.87E-02	7.78E-03
6.87E-02	8.89E-03
6.87E-02	1.00E-02
6.97E-02	0.00E+00
6.97E-02	1.11E-03
6.97E-02	2.22E-03
6.97E-02	3.33E-03
6.97E-02	4.44E-03
6.97E-02	5.56E-03
6.97E-02	6.67E-03
6.97E-02	7.78E-03
6.97E-02	8.89E-03
6.97E-02	1.00E-02
7.07E-02	0.00E+00
7.07E-02	1.11E-03
7.07E-02	2.22E-03
7.07E-02	3.33E-03
7.07E-02	4.44E-03
7.07E-02	5.56E-03
7.07E-02	6.67E-03
7.07E-02	7.78E-03
7.07E-02	8.89E-03
7.07E-02	1.00E-02
7.17E-02	0.00E+00
7.17E-02	1.11E-03
7.17E-02	2.22E-03
7.17E-02	3.33E-03
7.17E-02	4.44E-03
7.17E-02	5.56E-03
7.17E-02	6.67E-03
7.17E-02	7.78E-03
7.17E-02	8.89E-03
7.17E-02	1.00E-02
7.27E-02	0.00E+00
7.27E-02	1.11E-03
7.27E-02	2.22E-03
7.27E-02	3.33E-03
7.27E-02	4.44E-03
7.27E-02	5.56E-03
7.27E-02	6.67E-03
7.27E-02	7.78E-03
7.27E-02	8.89E-03
7.27E-02	1.00E-02
7.37E-02	0.00E+00
7.37E-02	1.11E-03
7.37E-02	2.22E-03
7.37E-02	3.33E-03
7.37E-02	4.44E-03
7.37E-02	5.56E-03
7.37E-02	6.67E-03
7.37E-02	7.78E-03
7.37E-02	8.89E-03
7.37E-02	1.00E-02
7.47E-02	0.00E+00
7.47E-02	1.11E-03
7.47E-02	2.22E-03
7.47E-02	3.33E-03
7.47E-02	4.44E-03
7.47E-02	5.56E-03
7.47E-02	6.67E-03
7.47E-02	7.78E-03
7.47E-02	8.89E-03
7.47E-02	1.00E-02
7.58E-02	0.00E+00
7.58E-02	1.11E-03
7.58E-02	2.22E-03
7.58E-02	3.33E-03
7.58E-02	4.44E-03
7.58E-02	5.56E-03
7.58E-02	6.67E-03
7.58E-02	7.78E-03
7.58E-02	8.89E-03
7.58E-02	1.00E-02
7.68E-02	0.00E+00
7.68E-02	1.11E-03
7.68E-02	2.22E-03
7.68E-02	3.33E-03
7.68E-02	4.44E-03
7.68E-02	5.56E-03
7.68E-02	6.67E-03
7.68E-02	7.78E-03
7.68E-02	8.89E-03
7.68E-02	1.00E-02
7.78E-02	0.00E+00
7.78E-02	1.11E-03
7.78E-02	2.22E-03
7.78E-02	3.33E-03
7.78E-02	4.44E-03
7.78E-02	5.56E-03
7.78E-02	6.67E-03
7.78E-02	7.78E-03
7.78E-02	8.89E-03
7.78E-02	1.00E-02
7.88E-02	0.00E+00
7.88E-02	1.11E-03
7.88E-02	2.22E-03
7.88E-02	3.33E-03
7.88E-02	4.44E-03
7.88E-02	5.56E-03
7.88E-02	6.67E-03
7.88E-02	7.78E-03
7.88E-02	8.89E-03
7.88E-02	1.00E-02
7.98E-02	0.00E+00
7.98E-02	1.11E-03
7.98E-02	2.22E-03
7.98E-02	3.33E-03
7.98E-02	4.44E-03
7.98E-02	5.56E-03
7.98E-02	6.67E-03
7.98E-02	7.78E-03
7.98E-02	8.89E-03
7.98E-02	1.00E-02
8.08E-02	0.00E+00
8.08E-02	1.11E-03
8.08E-02	2.22E-03
8.08E-02	3.33E-03
8.08E-02	4.44E-03
8.08E-02	5.56E-03
8.08E-02	6.67E-03
8.08E-02	7.78E-03
8.08E-02	8.89E-03
8.08E-02	1.00E-02
8.18E-02	0.00E+00
8.18E-02	1.11E-03
8.18E-02	2.22E-03
8.18E-02	3.33E-03
8.18E-02	4.44E-03
8.18E-02	5.56E-03
8.18E-02	6.67E-03
8.18E-02	7.78E-03
8.18E-02	8.89E-03
8.18E-02	1.00E-02
8.28E-02	0.00E+00
8.28E-02	1.11E-03
8.28E-02	2.22E-03
8.28E-02	3.33E-03
8.28E-02	4.44E-03
8.28E-02	5.56E-03
8.28E-02	6.67E-03
8.28E-02	7.78E-03
8.28E-02	8.89E-03
8.28E-02	1.00E-02
8.38E-02	0.00E+00
8.38E-02	1.11E-03
8.38E-02	2.22E-03
8.38E-02	3.33E-03
8.38E-02	4.44E-03
8.38E-02	5.56E-03
8.38E-02	6.67E-03
8.38E-02	7.78E-03
8.38E-02	8.89E-03
8.38E-02	1.00E-02
8.48E-02	0.00E+00
8.48E-02	1.11E-03
8.48E-02	2.22E-03
8.48E-02	3.33E-03
8.48E-02	4.44E-03
8.48E-02	5.56E-03
8.48E-02	6.67E-03
8.48E-02	7.78E-03
8.48E-02	8.89E-03
8.48E-02	1.00E-02
8.59E-02	0.00E+00
8.59E-02	1.11E-03
8.59E-02	2.22E-03
8.59E-02	3.33E-03
8.59E-02	4.44E-03
8.59E-02	5.56E-03
8.59E-02	6.67E-03
8.59E-02	7.78E-03
8.59E-02	8.89E-03
8.59E-02	1.00E-02
8.69E-02	0.00E+00
8.69E-02	1.11E-03
8.69E-02	2.22E-03
8.69E-02	3.33E-03
8.69E-02	4.44E-03
8.69E-02	5.56E-03
8.69E-02	6.67E-03
8.69E-02	7.78E-03
8.69E-02	8.89E-03
8.69E-02	1.00E-02
8.79E-02	0.00E+00
8.79E-02	1.11E-03
8.79E-02	2.22E-03
8.79E-02	3.33E-03
8.79E-02	4.44E-03
8.79E-02	5.56E-03
8.79E-02	6.67E-03
8.79E-02	7.78E-03
8.79E-02	8.89E-03
8.79E-02	1.00E-02
8.89E-02	0.00E+00
8.89E-02	1.11E-03
8.89E-02	2.22E-03
8.89E-02	3.33E-03
8.89E-02	4.44E-03
8.89E-02	5.56E-03
8.89E-02	6.67E-03
8.89E-02	7.78E-03
8.89E-02	8.89E-03
8.89E-02	1.00E-02
8.99E-02	0.00E+00
8.99E-02	1.11E-03
8.99E-02	2.22E-03
8.99E-02	3.33E-03
8.99E-02	4.44E-03
8.99E-02	5.56E-03
8.99E-02	6.67E-03
8.99E-02	7.78E-03
8.99E-02	8.89E-03
8.99E-02	1.00E-02
9.09E-02	0.00E+00
9.09E-02	1.11E-03
9.09E-02	2.22E-03
9.09E-02	3.33E-03
9.09E-02	4.44E-03
9.09E-02	5.56E-03
9.09E-02	6.67E-03
9.09E-02	7.78E-03
9.09E-02	8.89E-03
9.09E-02	1.00E-02
9.19E-02	0.00E+00
9.19E-02	1.11E-03
9.19E-02	2.22E-03
9.19E-02	3.33E-03
9.19E-02	4.44E-03
9.19E-02	5.56E-03
9.19E-02	6.67E-03
9.19E-02	7.78E-03
9.19E-02	8.89E-03
9.19E-02	1.00E-02
9.29E-02	0.00E+00
9.29E-02	1.11E-03
9.29E-02	2.22E-03
9.29E-02	3.33E-03
9.29E-02	4.44E-03
9.29E-02	5.56E-03
9.29E-02	6.67E-03
9.29E-02	7.78E-03
9.29E-02	8.89E-03
9.29E-02	1.00E-02
9.39E-02	0.00E+00
9.39E-02	1.11E-03
9.39E-02	2.22E-03
9.39E-02	3.33E-03
9.39E-02	4.44E-03
9.39E-02	5.56E-03
9.39E-02	6.67E-03
9.39E-02	7.78E-03
9.39E-02	8.89E-03
9.39E-02	1.00E-02
9.49E-02	0.00E+00
9.49E-02	1.11E-03
9.49E-02	2.22E-03
9.49E-02	3.33E-03
9.49E-02	4.44E-03
9.49E-02	5.56E-03
9.49E-02	6.67E-03
9.49E-02	7.78E-03
9.49E-02	8.89E-03
9.49E-02	1.00E-02
9.60E-02	0.00E+00
9.60E-02	1.11E-03
9.60E-02	2.22E-03
9.60E-02	3.33E-03
9.60E-02	4.44E-03
9.60E-02	5.56E-03
9.60E-02	6.67E-03
9.60E-02	7.78E-03
9.60E-02	8.89E-03
9.60E-02	1.00E-02
9.70E-02	0.00E+00
9.70E-02	1.11E-03
9.70E-02	2.22E-03
9.70E-02	3.33E-03
9.70E-02	4.44E-03
9.70E-02	5.56E-03
9.70E-02	6.67E-03
9.70E-02	7.78E-03
9.70E-02	8.89E-03
9.70E-02	1.00E-02
9.80E-02	0.00E+00
9.80E-02	1.11E-03
9.80E-02	2.22E-03
9.80E-02	3.33E-03
9.80E-02	4.44E-03
9.80E-02	5.56E-03
9.80E-02	6.67E-03
9.80E-02	7.78E-03
9.80E-02	8.89E-03
9.80E-02	1.00E-02
9.90E-02	0.00E+00
9.90E-02	1.11E-03
9.90E-02	2.22E-03
9.90E-02	3.33E-03
9.90E-02	4.44E-03
9.90E-02	5.56E-03
9.90E-02	6.67E-03
9.90E-02	7.78E-03
9.90E-02	8.89E-03
9.90E-02	1.00E-02
1.00E-01	0.00E+00
1.00E-01	1.11E-03
1.00E-01	2.22E-03
1.00E-01	3.33E-03
1.00E-01	4.44E-03
1.00E-01	5.56E-03
1.00E-01	6.67E-03
1.00E-01	7.78E-03
1.00E-01	8.89E-03
